2018-12-12 18:28:14 WARN  NativeCodeLoader:62 - Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.authentication.ldap.groupClassKey does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.compactor.history.retention.succeeded does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.use.fileid.path does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.local.time.zone does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.tez.wm.am.registry.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.active.passive.ha.registry.namespace does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.encode.slice.row.count does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.create.as.insert.only does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.am.use.fqdn does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.mv.files.thread does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.skip.compile.udf.check does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.mapjoin.memory.oversubscribe.factor does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.arrow.batch.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.notification.sequence.lock.retry.sleep.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.cm.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.sleep.interval.between.start.attempts does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.approx.max.load.tasks does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.yarn.container.mb does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.http.read.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.results.cache.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.blobstore.optimizations.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.orc.gap.cache does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.legacy.schema.for.all.serdes does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.dag.status.check.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.encode.formats does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.task.scheduler.enable.preemption does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.num.executors does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.tez.sessions.custom.queue.allowed does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.bitmap.type does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.spark.dynamic.partition.pruning.map.join.only does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.client.password does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.scheduler.num.schedulable.tasks.per.node does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.memory.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.strict.checks.type.safety does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.async.exec.async.compile does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.auto.max.input.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.memory.oversubscription.max.executors.per.query does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.blobstore.supported.schemes does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.orc.splits.allow.synthetic.fileid does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.spark.use.op.stats does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.trace.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.tez.session.lifetime.jitter does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.web.port does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.strict.checks.cartesian.product does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.vcpus.per.instance does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.plugin.rpc.num.handlers does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.min.bloom.filter.entries does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.partition.columns.separate does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.wm.allow.any.pool.via.jdbc does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.orc.cache.stripe.details.mem.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.scheduler.locality.delay does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.cmrootdir does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.scheduler.node.disable.backoff.factor does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.groupby.complex.types.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.am.liveness.connection.sleep.between.retries.ms does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.working.directory does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.results.cache.nontransactional.tables.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.memory.per.instance.mb does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.stats.correlated.multi.key.joins does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.db.type does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.task.scale.memory.reserve.fraction does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.merge.nway.joins does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.streaming.auto.flush.check.interval.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.encode.vector.serde.async.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.in.place.progress does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.zookeeper.connection.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.indexer.memory.rownum.max does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.reexecution.strategies does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.xsrf.filter.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.allocator.alloc.max does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.client.capability.check does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.task.scale.memory.reserve-fraction.min does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.orc.splits.ms.footer.cache.ppd.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.limit.connections.per.user.ipaddress does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.event.message.factory does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.mapjoin.memory.monitor.check.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.client.connect.retry.limit does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.xmx.headroom does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.allocator.direct does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.shared.work does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.stats.estimate does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.tez.session.lifetime does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.authentication.ldap.guidKey does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.allocator.discard.method does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.cartesian-product.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.notification.sequence.lock.max.retries does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.heap.memory.monitor.usage.threshold does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.client.user does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.encode.alloc.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.wait.queue.comparator.class.name does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.output.service.port does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.privilege.synchronizer.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.encode.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.adaptor.suppress.evaluate.exceptions does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.stats.column.autogather does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.groupby.position.alias does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.materializedview.rebuild.incremental does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.spark.use.groupby.shuffle does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.results.cache.max.entry.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.spark.stage.max.tasks does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.testing.short.logs does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.groupby.limit.extrastep does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.use.ssl does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.client.retry.delay.seconds does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.materializedview.fileformat does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.streaming.auto.flush.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.test.fail.compaction does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.service.metrics.class does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.spark.explain.user does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.download.permanent.fns does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.max.historic.queries does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.execution.reducesink.new.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.compactor.history.retention.attempted does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.port does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.compactor.initiator.failed.compacts.threshold does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.operation.log.cleanup.delay does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.execution.mode does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.enable.grace.join.in.llap does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.threadpool.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.select.threshold does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.scratchdir.lock does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.dump.metadata.only does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.scheduler.timeout.seconds does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.filter.stats.reduction does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.clear.dangling.scratchdir does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.test.fail.heartbeater does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.countdistinct does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.auto.enforce.tree does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.stats.ndv.tuner does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.direct.sql.max.query.length does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.close.session.on.disconnect does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.ppd.windowing does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.host does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.orc.splits.ms.footer.cache.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.hbase.file.metadata.threads does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.auto.convert.join.shuffle.max.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.driver.parallel.compilation does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.cache.allow.synthetic.fileid does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.plugin.acl does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.use.vector.serde.deserialize does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.exec.schema.evolution does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.direct.sql.max.elements.values.clause does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.indexer.partition.size.max does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.auto.auth does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.schema.info.class does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.yarn.shuffle.port does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.passiveWaitTimeMs does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.load.dynamic.partitions.thread does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.tez.queue.access.check does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.external.splits.temp.table.storage.format does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.row.wrapper.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.cm.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.client.retry.limit does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.resultset.serialize.in.tasks does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.constraint.notnull.enforce does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.timeout.seconds does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.service.metrics.hadoop2.frequency does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.scheduler.node.reenable.max.timeout.ms does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.max.open.txns does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.auto.convert.sortmerge.join.reduce.side does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.cli.print.escape.crlf does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.trigger.validation.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.cbo.cnf.maxnodes does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.adaptor.usage.mode does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.authentication.ldap.groupMembershipKey does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.cors.allowed.origins does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.limit.connections.per.ipaddress does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.external.splits.order.by.force.single.split does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.rpc.port does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.use.vectorized.input.format does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.client.cache.stats.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.notification.event.poll.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.transactional.concatenate.noblock does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.rootdir does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.materializedview.rewriting.strategy does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.metastore.limit.partition.request does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.async.log.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.allow.udf.load.on.demand does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.if.expr.mode does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.bloom.filter.factor does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.am-reporter.max.threads does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.exim.test.mode does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.strict.checks.bucketing does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.results.cache.directory does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.bucket.pruning.compat does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.spnego.principal does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.task.preemption.metrics.intervals does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.shuffle.dir.watcher.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.allocator.arena.count does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.communicator.connection.timeout.ms does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.transpose.aggr.join does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.maxTries does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.use.lrfu does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.resultset.max.fetch.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.results.cache.wait.for.pending.results does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.io.sarg.cache.max.weight.mb does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.clear.dangling.scratchdir.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.sleep.time does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.compile.lock.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.remove.orderby.in.subquery does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.output.stream.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.transactional.events.mem does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.bmj.use.subcache does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.point.lookup does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.allow.permanent.fns does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.web.ssl does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.vrb.queue.limit.min does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.txn.manager.dump.lock.state.on.acquire.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.wm.pool.metrics does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.add.raw.reserved.namespace does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.resource.use.hdfs.location does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.stats.num.nulls.estimate.percent does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.mapjoin.optimized.hashtable.probe.percent does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.acid does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.scheduler.node.reenable.min.timeout.ms does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.validate.acls does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.support.special.characters.tablename does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.zk.sm.session.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.encode.vector.serde.enabled does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.ptf.max.memory.buffering.batch.count does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.dynamic.partition.hashjoin does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.task.scheduler.am.registry does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.exec.copyfile.maxnumfiles does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.overlord.address.default does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.remove.sq_count_check does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.druid.http.numConnection does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.enable.cors does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.vectorized.row.serde.inputformat.excludes does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.encode.slice.lrr does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.reexecution.stats.cache.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.thrift.http.request.header.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.server2.webui.max.threads does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.optimize.limittranspose.reductiontuples does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.test.rollbacktxn does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.acl does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.combine.equivalent.work.optimization does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.tez.enable.memory.manager does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.msck.repair.batch.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.stats.filter.in.factor does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.exec.input.listing.max.threads does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.lock.query.string.max.length does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.io.track.cache.usage does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.llap.daemon.rpc.num.handlers does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.count.open.txns.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.use.orc.codec.pool does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.txn.heartbeat.threadpool.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.query.results.cache.max.size does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.spark.exec.inplace.progress does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.repl.bootstrap.dump.open.txn.timeout does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.msck.path.validation does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.compactor.history.reaper.interval does not exist
2018-12-12 18:28:16 WARN  HiveConf:2753 - HiveConf of name hive.txn.strict.locking.mode does not exist
